"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1984-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","5208","","","","0"
"1984-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-10020","","","","0"
"1985-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","3787","","","","0"
"1985-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","4736","","","","0"
"1985-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","8516","","","","0"
"1985-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-6058","","","","0"
"1986-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","7575","","","","0"
"1986-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","12403","","","","0"
"1986-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","21415","","","","0"
"1986-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","5144","","","","0"
"1987-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","19750","","","","0"
"1987-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","12382","","","","0"
"1987-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","16532","","","","0"
"1987-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-7765","","","","0"
"1988-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","9934","","","","0"
"1988-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","23476","","","","0"
"1988-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","51443","","","","0"
"1988-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","24064","","","","0"
"1989-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","36398","","","","0"
"1989-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","28843","","","","0"
"1989-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","26073","","","","0"
"1989-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-23958","","","","0"
"1990-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","17728","","","","0"
"1990-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","8986","","","","0"
"1990-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","4919","","","","0"
"1990-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-42584","","","","0"
"1991-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-18010","","","","0"
"1991-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","2822","","","","0"
"1991-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","2338","","","","0"
"1991-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-41811","","","","0"
"1992-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","164","","","","0"
"1992-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-3610","","","","0"
"1992-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","2018","","","","0"
"1992-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-30505","","","","0"
"1993-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-20281","","","","0"
"1993-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-22417","","","","0"
"1993-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","3160","","","","0"
"1993-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-23754","","","","0"
"1994-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-1365","","","","0"
"1994-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-237","","","","0"
"1994-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","5673","","","","0"
"1994-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-20571","","","","0"
"1995-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-3168","","","","0"
"1995-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","3914","","","","0"
"1995-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","12352","","","","0"
"1995-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-12929","","","","0"
"1996-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-3960","","","","0"
"1996-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","3711","","","","0"
"1996-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","11482","","","","0"
"1996-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-20900","","","","0"
"1997-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","2006","","","","0"
"1997-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","7594","","","","0"
"1997-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","12484","","","","0"
"1997-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-21293","","","","0"
"1998-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","367","","","","0"
"1998-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","4459","","","","0"
"1998-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","14716","","","","0"
"1998-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-18621","","","","0"
"1999-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","5649","","","","0"
"1999-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","16573","","","","0"
"1999-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","22201","","","","0"
"1999-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-21992","","","","0"
"2000-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","11842","","","","0"
"2000-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","12981","","","","0"
"2000-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","23335","","","","0"
"2000-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-19725","","","","0"
"2001-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","17268","","","","0"
"2001-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","18714","","","","0"
"2001-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","29574","","","","0"
"2001-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-18330","","","","0"
"2002-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","10837","","","","0"
"2002-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","11429","","","","0"
"2002-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","25945","","","","0"
"2002-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-19078","","","","0"
"2003-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","15890","","","","0"
"2003-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","14014","","","","0"
"2003-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","12532","","","","0"
"2003-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-19493","","","","0"
"2004-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","8349","","","","0"
"2004-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","8960","","","","0"
"2004-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","16050","","","","0"
"2004-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-19134","","","","0"
"2005-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","4867","","","","0"
"2005-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","7365","","","","0"
"2005-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","13792","","","","0"
"2005-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-22865","","","","0"
"2006-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","10539","","","","0"
"2006-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","14512","","","","0"
"2006-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","15132","","","","0"
"2006-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-27442","","","","0"
"2007-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","16985","","","","0"
"2007-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","22749","","","","0"
"2007-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","21513","","","","0"
"2007-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-17289","","","","0"
"2008-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","16130","","","","0"
"2008-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","31124","","","","0"
"2008-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","32543","","","","0"
"2008-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-8128","","","","0"
"2009-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","23573","","","","0"
"2009-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","23898","","","","0"
"2009-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","26163","","","","0"
"2009-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-17657","","","","0"
"2010-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","12495","","","","0"
"2010-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","13242","","","","0"
"2010-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","20172","","","","0"
"2010-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-33982","","","","0"
"2011-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","9741","","","","0"
"2011-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","18802","","","","0"
"2011-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","24904","","","","0"
"2011-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-10622","","","","0"
"2012-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","13606","","","","0"
"2012-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","27526","","","","0"
"2012-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","30588","","","","0"
"2012-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-25513","","","","0"
"2013-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","14639","","","","0"
"2013-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","29807","","","","0"
"2013-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","38620","","","","0"
"2013-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-30082","","","","0"
"2014-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","6046","","","","0"
"2014-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","18283","","","","0"
"2014-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","33889","","","","0"
"2014-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-41248","","","","0"
"2015-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-11185","","","","0"
"2015-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","2179","","","","0"
"2015-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","20499","","","","0"
"2015-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-26857","","","","0"
"2016-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","11855","","","","0"
"2016-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","30255","","","","0"
"2016-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","53068","","","","0"
"2016-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-6887","","","","0"
"2017-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","10183","","","","0"
"2017-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","46879","","","","0"
"2017-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","78234","","","","0"
"2017-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","2350","","","","0"
"2018-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","22477","","","","0"
"2018-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","59229","","","","0"
"2018-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","76362","","","","0"
"2018-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-3461","","","","0"
"2019-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","30488","","","","0"
"2019-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","65112","","","","0"
"2019-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","79995","","","","0"
"2019-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","15052","","","","0"
"2020-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","6187","","","","0"
"2020-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-24885","","","","0"
"2020-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-66762","","","","0"
"2020-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-3441","","","","0"
"2021-01","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","14760","","","","0"
"2021-04","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","12559","","","","0"
"2021-07","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","60987","","","","0"
"2021-10","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29850346","1.5","-37528","","","","0"


