"date","region","cases","cumulative_cases"
2021-03-27,"Far North East",2,1970
2021-03-27,"Far North West",4,2145
2021-03-27,"North Central",9,3463
2021-03-27,"North East",14,1292
2021-03-27,"North West",11,3254
2021-03-27,"Not Assigned",-4,55
2021-03-27,"Regina",124,7357
2021-03-27,"Saskatoon",28,8025
2021-03-27,"South Central",18,922
2021-03-27,"South East",11,1301
2021-03-27,"South West",0,642
2021-03-28,"Central East",10,1442
2021-03-28,"Central West",1,574
2021-03-28,"Far North Central",0,352
2021-03-28,"Far North East",4,1974
2021-03-28,"Far North West",4,2149
2021-03-28,"North Central",16,3479
2021-03-28,"North East",4,1296
2021-03-28,"North West",4,3258
2021-03-28,"Not Assigned",1,56
2021-03-28,"Regina",130,7487
2021-03-28,"Saskatoon",24,8049
2021-03-28,"South Central",17,939
2021-03-28,"South East",32,1333
2021-03-28,"South West",1,643
2021-03-29,"Central East",6,1448
2021-03-29,"Central West",4,578
2021-03-29,"Far North Central",0,352
2021-03-29,"Far North East",6,1980
2021-03-29,"Far North West",2,2151
2021-03-29,"North Central",10,3489
2021-03-29,"North East",11,1307
2021-03-29,"North West",9,3267
2021-03-29,"Not Assigned",5,61
2021-03-29,"Regina",101,7588
2021-03-29,"Saskatoon",22,8071
2021-03-29,"South Central",10,949
2021-03-29,"South East",16,1349
2021-03-29,"South West",1,644
2021-03-30,"Central East",11,1459
2021-03-30,"Central West",2,580
2021-03-30,"Far North Central",0,352
2021-03-30,"Far North East",3,1983
2021-03-30,"Far North West",1,2152
2021-03-30,"North Central",1,3490
2021-03-30,"North East",2,1309
2021-03-30,"North West",3,3270
2021-03-30,"Not Assigned",1,62
2021-03-30,"Regina",91,7679
2021-03-30,"Saskatoon",24,8095
2021-03-30,"South Central",20,969
2021-03-30,"South East",6,1355
2021-03-30,"South West",0,644
2021-03-31,"Central East",15,1474
2021-03-31,"Central West",0,580
2021-03-31,"Far North Central",0,352
2021-03-31,"Far North East",1,1984
2021-03-31,"Far North West",0,2152
2021-03-31,"North Central",7,3497
2021-03-31,"North East",3,1312
2021-03-31,"North West",5,3275
2021-03-31,"Not Assigned",1,63
2021-03-31,"Regina",98,7777
2021-03-31,"Saskatoon",20,8115
2021-03-31,"South Central",20,989
2021-03-31,"South East",15,1370
2021-03-31,"South West",6,650
2021-04-01,"Central East",5,1479
2021-04-01,"Central West",1,581
2021-04-01,"Far North Central",0,352
2021-04-01,"Far North East",3,1987
2021-04-01,"Far North West",0,2152
2021-04-01,"North Central",10,3507
2021-04-01,"North East",10,1322
2021-04-01,"North West",0,3275
2021-04-01,"Not Assigned",-5,58
2021-04-01,"Regina",119,7896
2021-04-01,"Saskatoon",14,8129
2021-04-01,"South Central",13,1002
2021-04-01,"South East",28,1398
2021-04-01,"South West",1,651
2021-04-02,"Central East",8,1487
2021-04-02,"Central West",0,581
2021-04-02,"Far North Central",0,352
2021-04-02,"Far North East",3,1990
2021-04-02,"Far North West",1,2153
2021-04-02,"North Central",12,3519
2021-04-02,"North East",9,1331
2021-04-02,"North West",14,3289
2021-04-02,"Not Assigned",5,63
2021-04-02,"Regina",113,8009
2021-04-02,"Saskatoon",36,8165
2021-04-02,"South Central",22,1024
2021-04-02,"South East",31,1429
2021-04-02,"South West",0,651
2021-04-03,"Central East",10,1497
2021-04-03,"Central West",1,582
2021-04-03,"Far North Central",0,352
2021-04-03,"Far North East",1,1991
2021-04-03,"Far North West",6,2159
2021-04-03,"North Central",3,3522
2021-04-03,"North East",11,1342
2021-04-03,"North West",19,3308
2021-04-03,"Not Assigned",2,65
2021-04-03,"Regina",127,8136
2021-04-03,"Saskatoon",51,8216
2021-04-03,"South Central",20,1044
2021-04-03,"South East",24,1453
2021-04-03,"South West",6,657
2021-04-04,"Central East",13,1510
2021-04-04,"Central West",0,582
2021-04-04,"Far North Central",0,352
2021-04-04,"Far North East",7,1998
2021-04-04,"Far North West",0,2159
2021-04-04,"North Central",4,3526
2021-04-04,"North East",6,1348
2021-04-04,"North West",7,3315
2021-04-04,"Not Assigned",-1,64
2021-04-04,"Regina",112,8248
2021-04-04,"Saskatoon",27,8243
2021-04-04,"South Central",15,1059
2021-04-04,"South East",26,1479
2021-04-04,"South West",4,661
2021-04-05,"Central East",12,1522
2021-04-05,"Central West",1,583
2021-04-05,"Far North Central",0,352
2021-04-05,"Far North East",0,1998
2021-04-05,"Far North West",3,2162
2021-04-05,"North Central",4,3530
2021-04-05,"North East",4,1352
2021-04-05,"North West",8,3323
2021-04-05,"Not Assigned",0,64
2021-04-05,"Regina",110,8358
2021-04-05,"Saskatoon",44,8287
2021-04-05,"South Central",20,1079
2021-04-05,"South East",10,1489
2021-04-05,"South West",1,662
2021-04-06,"Central East",17,1539
2021-04-06,"Central West",0,583
2021-04-06,"Far North Central",0,352
2021-04-06,"Far North East",0,1998
2021-04-06,"Far North West",5,2167
2021-04-06,"North Central",3,3533
2021-04-06,"North East",2,1354
2021-04-06,"North West",11,3334
2021-04-06,"Not Assigned",2,66
2021-04-06,"Regina",99,8457
2021-04-06,"Saskatoon",30,8317
2021-04-06,"South Central",14,1093
2021-04-06,"South East",36,1525
2021-04-06,"South West",1,663
2021-04-07,"Central East",12,1551
2021-04-07,"Central West",0,583
2021-04-07,"Far North Central",0,352
2021-04-07,"Far North East",2,2000
2021-04-07,"Far North West",4,2171
2021-04-07,"North Central",3,3536
2021-04-07,"North East",0,1354
2021-04-07,"North West",9,3343
2021-04-07,"Not Assigned",1,67
2021-04-07,"Regina",75,8532
2021-04-07,"Saskatoon",43,8360
2021-04-07,"South Central",15,1108
2021-04-07,"South East",23,1548
2021-04-07,"South West",3,666
2021-04-08,"Central East",9,1560
2021-04-08,"Central West",1,584
2021-04-08,"Far North Central",1,353
2021-04-08,"Far North East",4,2004
2021-04-08,"Far North West",4,2175
2021-04-08,"North Central",4,3540
2021-04-08,"North East",5,1359
2021-04-08,"North West",3,3346
2021-04-08,"Not Assigned",-2,65
2021-04-08,"Regina",94,8626
2021-04-08,"Saskatoon",32,8392
2021-04-08,"South Central",21,1129
2021-04-08,"South East",23,1571
2021-04-08,"South West",6,672
2021-04-09,"Central East",19,1579
2021-04-09,"Central West",3,587
2021-04-09,"Far North Central",0,353
2021-04-09,"Far North East",0,2004
2021-04-09,"Far North West",6,2181
2021-04-09,"North Central",14,3554
2021-04-09,"North East",7,1366
2021-04-09,"North West",45,3391
2021-04-09,"Not Assigned",31,96
2021-04-09,"Regina",108,8734
2021-04-09,"Saskatoon",64,8456
2021-04-09,"South Central",8,1137
2021-04-09,"South East",63,1634
2021-04-09,"South West",4,676
2021-04-10,"Central East",7,1586
2021-04-10,"Central West",2,589
2021-04-10,"Far North Central",0,353
2021-04-10,"Far North East",2,2006
2021-04-10,"Far North West",6,2187
2021-04-10,"North Central",6,3560
2021-04-10,"North East",4,1370
2021-04-10,"North West",11,3402
2021-04-10,"Not Assigned",11,107
2021-04-10,"Regina",92,8826
2021-04-10,"Saskatoon",35,8491
2021-04-10,"South Central",19,1156
2021-04-10,"South East",30,1664
2021-04-10,"South West",10,686
2021-04-11,"Central East",12,1598
2021-04-11,"Central West",4,593
2021-04-11,"Far North Central",0,353
2021-04-11,"Far North East",2,2008
2021-04-11,"Far North West",7,2194
2021-04-11,"North Central",8,3568
2021-04-11,"North East",6,1376
2021-04-11,"North West",23,3425
2021-04-11,"Not Assigned",5,112
2021-04-11,"Regina",120,8946
2021-04-11,"Saskatoon",78,8569
2021-04-11,"South Central",17,1173
2021-04-11,"South East",37,1701
2021-04-11,"South West",3,689
2021-04-12,"Central East",22,1620
2021-04-12,"Central West",16,609
2021-04-12,"Far North Central",0,353
2021-04-12,"Far North East",3,2011
2021-04-12,"Far North West",4,2198
2021-04-12,"North Central",9,3577
2021-04-12,"North East",1,1377
2021-04-12,"North West",17,3442
2021-04-12,"Not Assigned",7,119
2021-04-12,"Regina",98,9044
2021-04-12,"Saskatoon",74,8643
2021-04-12,"South Central",17,1190
2021-04-12,"South East",21,1722
2021-04-12,"South West",10,699
2021-04-13,"Central East",22,1642
2021-04-13,"Central West",2,611
2021-04-13,"Far North Central",0,353
2021-04-13,"Far North East",0,2011
2021-04-13,"Far North West",4,2202
2021-04-13,"North Central",7,3584
2021-04-13,"North East",3,1380
2021-04-13,"North West",31,3473
2021-04-13,"Not Assigned",1,120
2021-04-13,"Regina",118,9162
2021-04-13,"Saskatoon",45,8688
2021-04-13,"South Central",18,1208
2021-04-13,"South East",19,1741
2021-04-13,"South West",18,717
2021-04-14,"Central East",13,1655
2021-04-14,"Central West",0,611
2021-04-14,"Far North Central",0,353
2021-04-14,"Far North East",0,2011
2021-04-14,"Far North West",5,2207
2021-04-14,"North Central",2,3586
2021-04-14,"North East",2,1382
2021-04-14,"North West",21,3494
2021-04-14,"Not Assigned",5,125
2021-04-14,"Regina",66,9228
2021-04-14,"Saskatoon",40,8728
2021-04-14,"South Central",10,1218
2021-04-14,"South East",21,1762
2021-04-14,"South West",8,725
2021-04-15,"Central East",22,1677
2021-04-15,"Central West",15,626
2021-04-15,"Far North Central",0,353
2021-04-15,"Far North East",0,2011
2021-04-15,"Far North West",8,2215
2021-04-15,"North Central",8,3594
2021-04-15,"North East",5,1387
2021-04-15,"North West",26,3520
2021-04-15,"Not Assigned",12,137
2021-04-15,"Regina",91,9319
2021-04-15,"Saskatoon",77,8805
2021-04-15,"South Central",4,1222
2021-04-15,"South East",27,1789
2021-04-15,"South West",4,729
2021-04-16,"Central East",11,1688
2021-04-16,"Central West",2,628
2021-04-16,"Far North Central",0,353
2021-04-16,"Far North East",8,2019
2021-04-16,"Far North West",9,2224
2021-04-16,"North Central",8,3602
2021-04-16,"North East",4,1391
2021-04-16,"North West",24,3544
2021-04-16,"Not Assigned",11,148
2021-04-16,"Regina",58,9377
2021-04-16,"Saskatoon",26,8831
2021-04-16,"South Central",25,1247
2021-04-16,"South East",27,1816
2021-04-16,"South West",18,747
2021-04-17,"Central East",10,1698
2021-04-17,"Central West",12,640
2021-04-17,"Far North Central",0,353
2021-04-17,"Far North East",6,2025
2021-04-17,"Far North West",5,2229
2021-04-17,"North Central",16,3618
2021-04-17,"North East",7,1398
2021-04-17,"North West",29,3573
2021-04-17,"Not Assigned",-34,114
2021-04-17,"Regina",86,9463
2021-04-17,"Saskatoon",59,8890
2021-04-17,"South Central",9,1256
2021-04-17,"South East",32,1848
2021-04-17,"South West",21,768
2021-04-18,"Central East",25,1723
2021-04-18,"Central West",6,646
2021-04-18,"Far North Central",0,353
2021-04-18,"Far North East",2,2027
2021-04-18,"Far North West",9,2238
2021-04-18,"North Central",12,3630
2021-04-18,"North East",2,1400
2021-04-18,"North West",21,3594
2021-04-18,"Not Assigned",9,123
2021-04-18,"Regina",106,9569
2021-04-18,"Saskatoon",32,8922
2021-04-18,"South Central",15,1271
2021-04-18,"South East",42,1890
2021-04-18,"South West",6,774
2021-04-19,"Central East",10,1733
2021-04-19,"Central West",12,658
2021-04-19,"Far North Central",0,353
2021-04-19,"Far North East",0,2027
2021-04-19,"Far North West",4,2242
2021-04-19,"North Central",4,3634
2021-04-19,"North East",0,1400
2021-04-19,"North West",30,3624
2021-04-19,"Not Assigned",5,128
2021-04-19,"Regina",82,9651
2021-04-19,"Saskatoon",46,8968
2021-04-19,"South Central",17,1288
2021-04-19,"South East",22,1912
2021-04-19,"South West",9,783
2021-04-20,"Central East",14,1747
2021-04-20,"Central West",7,665
2021-04-20,"Far North Central",0,353
2021-04-20,"Far North East",2,2029
2021-04-20,"Far North West",2,2244
2021-04-20,"North Central",17,3651
2021-04-20,"North East",1,1401
2021-04-20,"North West",19,3643
2021-04-20,"Not Assigned",-4,124
2021-04-20,"Regina",106,9757
2021-04-20,"Saskatoon",56,9024
2021-04-20,"South Central",7,1295
2021-04-20,"South East",16,1928
2021-04-20,"South West",7,790
2021-04-21,"Central East",20,1767
2021-04-21,"Central West",1,666
2021-04-21,"Far North Central",0,353
2021-04-21,"Far North East",0,2029
2021-04-21,"Far North West",12,2256
2021-04-21,"North Central",5,3656
2021-04-21,"North East",1,1402
2021-04-21,"North West",8,3651
2021-04-21,"Not Assigned",2,126
2021-04-21,"Regina",80,9837
2021-04-21,"Saskatoon",69,9093
2021-04-21,"South Central",5,1300
2021-04-21,"South East",21,1949
2021-04-21,"South West",8,798
2021-04-22,"Central East",19,1786
2021-04-22,"Central West",4,670
2021-04-22,"Far North Central",0,353
2021-04-22,"Far North East",9,2038
2021-04-22,"Far North West",14,2270
2021-04-22,"North Central",12,3668
2021-04-22,"North East",7,1409
2021-04-22,"North West",18,3669
2021-04-22,"Not Assigned",-1,125
2021-04-22,"Regina",78,9915
2021-04-22,"Saskatoon",31,9124
2021-04-22,"South Central",17,1317
2021-04-22,"South East",32,1981
2021-04-22,"South West",14,812
2021-04-23,"Central East",19,1805
2021-04-23,"Central West",3,673
2021-04-23,"Far North Central",0,353
2021-04-23,"Far North East",13,2051
2021-04-23,"Far North West",2,2272
2021-04-23,"North Central",16,3684
2021-04-23,"North East",5,1414
2021-04-23,"North West",29,3698
2021-04-23,"Not Assigned",-9,116
2021-04-23,"Regina",88,10003
2021-04-23,"Saskatoon",40,9164
2021-04-23,"South Central",12,1329
2021-04-23,"South East",27,2008
2021-04-23,"South West",10,822
2021-04-24,"Central East",16,1821
2021-04-24,"Central West",1,674
2021-04-24,"Far North Central",0,353
2021-04-24,"Far North East",0,2051
2021-04-24,"Far North West",15,2287
2021-04-24,"North Central",27,3711
2021-04-24,"North East",4,1418
2021-04-24,"North West",29,3727
2021-04-24,"Not Assigned",-2,114
2021-04-24,"Regina",99,10102
2021-04-24,"Saskatoon",59,9223
2021-04-24,"South Central",10,1339
2021-04-24,"South East",15,2023
2021-04-24,"South West",18,840
2021-04-25,"Central East",15,1836
2021-04-25,"Central West",1,675
2021-04-25,"Far North Central",1,354
2021-04-25,"Far North East",1,2052
2021-04-25,"Far North West",17,2304
2021-04-25,"North Central",7,3718
2021-04-25,"North East",5,1423
2021-04-25,"North West",13,3740
2021-04-25,"Not Assigned",4,118
2021-04-25,"Regina",102,10204
2021-04-25,"Saskatoon",42,9265
2021-04-25,"South Central",6,1345
2021-04-25,"South East",27,2050
2021-04-25,"South West",8,848
2021-04-26,"Central East",20,1856
2021-04-26,"Central West",4,679
2021-04-26,"Far North Central",0,354
2021-04-26,"Far North East",0,2052
2021-04-26,"Far North West",10,2314
2021-04-26,"North Central",9,3727
2021-04-26,"North East",1,1424
2021-04-26,"North West",18,3758
2021-04-26,"Not Assigned",-2,116
2021-04-26,"Regina",81,10285
2021-04-26,"Saskatoon",39,9304
2021-04-26,"South Central",32,1377
2021-04-26,"South East",25,2075
2021-04-26,"South West",8,856
2021-04-27,"Central East",21,1877
2021-04-27,"Central West",2,681
2021-04-27,"Far North Central",0,354
2021-04-27,"Far North East",0,2052
2021-04-27,"Far North West",8,2322
2021-04-27,"North Central",19,3746
2021-04-27,"North East",5,1429
2021-04-27,"North West",43,3801
2021-04-27,"Not Assigned",3,119
2021-04-27,"Regina",30,10315
2021-04-27,"Saskatoon",72,9376
2021-04-27,"South Central",6,1383
2021-04-27,"South East",11,2086
2021-04-27,"South West",4,860
2021-04-28,"Central East",8,1885
2021-04-28,"Central West",0,681
2021-04-28,"Far North Central",0,354
2021-04-28,"Far North East",0,2052
2021-04-28,"Far North West",12,2334
2021-04-28,"North Central",4,3750
2021-04-28,"North East",3,1432
2021-04-28,"North West",9,3810
2021-04-28,"Not Assigned",1,120
2021-04-28,"Regina",82,10397
2021-04-28,"Saskatoon",47,9423
2021-04-28,"South Central",12,1395
2021-04-28,"South East",31,2117
2021-04-28,"South West",4,864
2021-04-29,"Central East",11,1896
2021-04-29,"Central West",3,684
2021-04-29,"Far North Central",0,354
2021-04-29,"Far North East",4,2056
2021-04-29,"Far North West",16,2350
2021-04-29,"North Central",5,3755
2021-04-29,"North East",3,1435
2021-04-29,"North West",11,3821
2021-04-29,"Not Assigned",0,120
2021-04-29,"Regina",76,10473
2021-04-29,"Saskatoon",32,9455
2021-04-29,"South Central",15,1410
2021-04-29,"South East",24,2141
2021-04-29,"South West",10,874
2021-04-30,"Central East",11,1907
2021-04-30,"Central West",2,686
2021-04-30,"Far North Central",0,354
2021-04-30,"Far North East",0,2056
2021-04-30,"Far North West",10,2360
2021-04-30,"North Central",16,3771
2021-04-30,"North East",5,1440
2021-04-30,"North West",26,3847
2021-04-30,"Not Assigned",2,122
2021-04-30,"Regina",84,10557
2021-04-30,"Saskatoon",66,9521
2021-04-30,"South Central",15,1425
2021-04-30,"South East",26,2167
2021-04-30,"South West",11,885
2021-05-01,"Central East",16,1923
2021-05-01,"Central West",2,688
2021-05-01,"Far North Central",0,354
2021-05-01,"Far North East",0,2056
2021-05-01,"Far North West",14,2374
2021-05-01,"North Central",21,3792
2021-05-01,"North East",2,1442
2021-05-01,"North West",27,3874
2021-05-01,"Not Assigned",3,125
2021-05-01,"Regina",72,10629
2021-05-01,"Saskatoon",49,9570
2021-05-01,"South Central",13,1438
2021-05-01,"South East",28,2195
2021-05-01,"South West",15,900
2021-05-02,"Central East",8,1931
2021-05-02,"Central West",8,696
2021-05-02,"Far North Central",0,354
2021-05-02,"Far North East",1,2057
2021-05-02,"Far North West",19,2393
2021-05-02,"North Central",27,3819
2021-05-02,"North East",4,1446
2021-05-02,"North West",23,3897
2021-05-02,"Not Assigned",1,126
2021-05-02,"Regina",60,10689
2021-05-02,"Saskatoon",40,9610
2021-05-02,"South Central",21,1459
2021-05-02,"South East",22,2217
2021-05-02,"South West",5,905
2021-05-03,"Central East",12,1943
2021-05-03,"Central West",1,697
2021-05-03,"Far North Central",0,354
2021-05-03,"Far North East",0,2057
2021-05-03,"Far North West",11,2404
2021-05-03,"North Central",33,3852
2021-05-03,"North East",8,1454
2021-05-03,"North West",11,3908
2021-05-03,"Not Assigned",13,139
2021-05-03,"Regina",64,10753
2021-05-03,"Saskatoon",29,9639
2021-05-03,"South Central",16,1475
2021-05-03,"South East",4,2221
2021-05-03,"South West",5,910
2021-05-04,"Central East",11,1954
2021-05-04,"Central West",3,700
2021-05-04,"Far North Central",0,354
2021-05-04,"Far North East",0,2057
2021-05-04,"Far North West",7,2411
2021-05-04,"North Central",7,3859
2021-05-04,"North East",3,1457
2021-05-04,"North West",34,3942
2021-05-04,"Not Assigned",-15,124
2021-05-04,"Regina",39,10792
2021-05-04,"Saskatoon",86,9725
2021-05-04,"South Central",9,1484
2021-05-04,"South East",8,2229
2021-05-04,"South West",8,918
2021-05-05,"Central East",16,1970
2021-05-05,"Central West",2,702
2021-05-05,"Far North Central",0,354
2021-05-05,"Far North East",0,2057
2021-05-05,"Far North West",2,2413
2021-05-05,"North Central",13,3872
2021-05-05,"North East",5,1462
2021-05-05,"North West",18,3960
2021-05-05,"Not Assigned",2,126
2021-05-05,"Regina",44,10836
2021-05-05,"Saskatoon",40,9765
2021-05-05,"South Central",8,1492
2021-05-05,"South East",32,2261
2021-05-05,"South West",15,933
2021-05-06,"Central East",12,1982
2021-05-06,"Central West",0,702
2021-05-06,"Far North Central",0,354
2021-05-06,"Far North East",1,2058
2021-05-06,"Far North West",1,2414
2021-05-06,"North Central",34,3906
2021-05-06,"North East",11,1473
2021-05-06,"North West",15,3975
2021-05-06,"Not Assigned",-2,124
2021-05-06,"Regina",40,10876
2021-05-06,"Saskatoon",19,9784
2021-05-06,"South Central",13,1505
2021-05-06,"South East",23,2284
2021-05-06,"South West",6,939
2021-05-07,"Central East",12,1994
2021-05-07,"Central West",2,704
2021-05-07,"Far North Central",0,354
2021-05-07,"Far North East",5,2063
2021-05-07,"Far North West",2,2416
2021-05-07,"North Central",18,3924
2021-05-07,"North East",9,1482
2021-05-07,"North West",41,4016
2021-05-07,"Not Assigned",4,128
2021-05-07,"Regina",73,10949
2021-05-07,"Saskatoon",103,9887
2021-05-07,"South Central",7,1512
2021-05-07,"South East",33,2317
2021-05-07,"South West",10,949
2021-05-08,"Central East",22,2016
2021-05-08,"Central West",1,705
2021-05-08,"Far North Central",0,354
2021-05-08,"Far North East",0,2063
2021-05-08,"Far North West",11,2427
2021-05-08,"North Central",24,3948
2021-05-08,"North East",3,1485
2021-05-08,"North West",25,4041
2021-05-08,"Not Assigned",4,132
2021-05-08,"Regina",51,11000
2021-05-08,"Saskatoon",73,9960
2021-05-08,"South Central",14,1526
2021-05-08,"South East",31,2348
2021-05-08,"South West",10,959
2021-05-09,"Central East",14,2030
2021-05-09,"Central West",1,706
2021-05-09,"Far North Central",0,354
2021-05-09,"Far North East",0,2063
2021-05-09,"Far North West",8,2435
2021-05-09,"North Central",10,3958
2021-05-09,"North East",0,1485
2021-05-09,"North West",18,4059
2021-05-09,"Not Assigned",-1,131
2021-05-09,"Regina",43,11043
2021-05-09,"Saskatoon",40,10000
2021-05-09,"South Central",15,1541
2021-05-09,"South East",18,2366
2021-05-09,"South West",11,970
2021-05-10,"Central East",8,2038
2021-05-10,"Central West",0,706
2021-05-10,"Far North Central",0,354
2021-05-10,"Far North East",0,2063
2021-05-10,"Far North West",2,2437
2021-05-10,"North Central",9,3967
2021-05-10,"North East",6,1491
2021-05-10,"North West",12,4071
2021-05-10,"Not Assigned",1,132
2021-05-10,"Regina",36,11079
2021-05-10,"Saskatoon",43,10043
2021-05-10,"South Central",11,1552
2021-05-10,"South East",9,2375
2021-05-10,"South West",10,980
2021-05-11,"Central East",8,2046
2021-05-11,"Central West",1,707
2021-05-11,"Far North Central",0,354
2021-05-11,"Far North East",6,2069
2021-05-11,"Far North West",3,2440
2021-05-11,"North Central",29,3996
2021-05-11,"North East",3,1494
2021-05-11,"North West",15,4086
2021-05-11,"Not Assigned",-2,130
2021-05-11,"Regina",51,11130
2021-05-11,"Saskatoon",53,10096
2021-05-11,"South Central",12,1564
2021-05-11,"South East",7,2382
2021-05-11,"South West",7,987
2021-05-12,"Central East",15,2061
2021-05-12,"Central West",3,710
2021-05-12,"Far North Central",0,354
2021-05-12,"Far North East",0,2069
2021-05-12,"Far North West",5,2445
2021-05-12,"North Central",8,4004
2021-05-12,"North East",1,1495
2021-05-12,"North West",30,4116
2021-05-12,"Not Assigned",-1,129
2021-05-12,"Regina",43,11173
2021-05-12,"Saskatoon",55,10151
2021-05-12,"South Central",7,1571
2021-05-12,"South East",23,2405
2021-05-12,"South West",3,990
2021-05-13,"Central East",0,2061
2021-05-13,"Central West",0,710
2021-05-13,"Far North Central",0,354
2021-05-13,"Far North East",0,2069
2021-05-13,"Far North West",0,2445
2021-05-13,"North Central",0,4004
2021-05-13,"North East",0,1495
2021-05-13,"North West",0,4116
2021-05-13,"Not Assigned",0,129
2021-05-13,"Regina",0,11173
2021-05-13,"Saskatoon",0,10151
2021-05-13,"South Central",0,1571
2021-05-13,"South East",0,2405
2021-05-13,"South West",0,990
2021-05-14,"Central East",43,2104
2021-05-14,"Central West",14,724
2021-05-14,"Far North Central",1,355
2021-05-14,"Far North East",20,2089
2021-05-14,"Far North West",14,2459
2021-05-14,"North Central",29,4033
2021-05-14,"North East",14,1509
2021-05-14,"North West",41,4157
2021-05-14,"Not Assigned",4,133
2021-05-14,"Regina",71,11244
2021-05-14,"Saskatoon",127,10278
2021-05-14,"South Central",37,1608
2021-05-14,"South East",51,2456
2021-05-14,"South West",20,1010
2021-05-15,"Central East",20,2124
2021-05-15,"Central West",3,727
2021-05-15,"Far North Central",0,355
2021-05-15,"Far North East",4,2093
2021-05-15,"Far North West",3,2462
2021-05-15,"North Central",29,4062
2021-05-15,"North East",3,1512
2021-05-15,"North West",21,4178
2021-05-15,"Not Assigned",0,133
2021-05-15,"Regina",26,11270
2021-05-15,"Saskatoon",67,10345
2021-05-15,"South Central",6,1614
2021-05-15,"South East",14,2470
2021-05-15,"South West",9,1019
2021-05-16,"Central East",6,2130
2021-05-16,"Central West",1,728
2021-05-16,"Far North Central",0,355
2021-05-16,"Far North East",1,2094
2021-05-16,"Far North West",6,2468
2021-05-16,"North Central",16,4078
2021-05-16,"North East",0,1512
2021-05-16,"North West",20,4198
2021-05-16,"Not Assigned",5,138
2021-05-16,"Regina",29,11299
2021-05-16,"Saskatoon",55,10400
2021-05-16,"South Central",11,1625
2021-05-16,"South East",14,2484
2021-05-16,"South West",3,1022
2021-05-17,"Central East",21,2151
2021-05-17,"Central West",1,729
2021-05-17,"Far North Central",0,355
2021-05-17,"Far North East",0,2094
2021-05-17,"Far North West",8,2476
2021-05-17,"North Central",5,4083
2021-05-17,"North East",1,1513
2021-05-17,"North West",18,4216
2021-05-17,"Not Assigned",-1,137
2021-05-17,"Regina",42,11341
2021-05-17,"Saskatoon",55,10455
2021-05-17,"South Central",11,1636
2021-05-17,"South East",9,2493
2021-05-17,"South West",8,1030
2021-05-18,"Central East",5,2156
2021-05-18,"Central West",3,732
2021-05-18,"Far North Central",0,355
2021-05-18,"Far North East",5,2099
2021-05-18,"Far North West",1,2477
2021-05-18,"North Central",14,4097
2021-05-18,"North East",4,1517
2021-05-18,"North West",19,4235
2021-05-18,"Not Assigned",-3,134
2021-05-18,"Regina",26,11367
2021-05-18,"Saskatoon",48,10503
2021-05-18,"South Central",2,1638
2021-05-18,"South East",7,2500
2021-05-18,"South West",1,1031
2021-05-19,"Central East",15,2171
2021-05-19,"Central West",4,736
2021-05-19,"Far North Central",0,355
2021-05-19,"Far North East",1,2100
2021-05-19,"Far North West",5,2482
2021-05-19,"North Central",13,4110
2021-05-19,"North East",1,1518
2021-05-19,"North West",20,4255
2021-05-19,"Not Assigned",5,139
2021-05-19,"Regina",20,11387
2021-05-19,"Saskatoon",38,10541
2021-05-19,"South Central",7,1645
2021-05-19,"South East",9,2509
2021-05-19,"South West",3,1034
2021-05-20,"Central East",18,2189
2021-05-20,"Central West",0,736
2021-05-20,"Far North Central",0,355
2021-05-20,"Far North East",2,2102
2021-05-20,"Far North West",2,2484
2021-05-20,"North Central",11,4121
2021-05-20,"North East",1,1519
2021-05-20,"North West",11,4266
2021-05-20,"Not Assigned",1,140
2021-05-20,"Regina",26,11413
2021-05-20,"Saskatoon",52,10593
2021-05-20,"South Central",8,1653
2021-05-20,"South East",12,2521
2021-05-20,"South West",2,1036
2021-05-21,"Central East",26,2215
2021-05-21,"Central West",6,742
2021-05-21,"Far North Central",0,355
2021-05-21,"Far North East",5,2107
2021-05-21,"Far North West",4,2488
2021-05-21,"North Central",14,4135
2021-05-21,"North East",1,1520
2021-05-21,"North West",25,4291
2021-05-21,"Not Assigned",7,147
2021-05-21,"Regina",31,11444
2021-05-21,"Saskatoon",35,10628
2021-05-21,"South Central",6,1659
2021-05-21,"South East",18,2539
2021-05-21,"South West",4,1040
2021-05-22,"Central East",17,2232
2021-05-22,"Central West",4,746
2021-05-22,"Far North Central",0,355
2021-05-22,"Far North East",1,2108
2021-05-22,"Far North West",3,2491
2021-05-22,"North Central",26,4161
2021-05-22,"North East",5,1525
2021-05-22,"North West",22,4313
2021-05-22,"Not Assigned",0,147
2021-05-22,"Regina",20,11464
2021-05-22,"Saskatoon",54,10682
2021-05-22,"South Central",1,1660
2021-05-22,"South East",18,2557
2021-05-22,"South West",9,1049
2021-05-23,"Central East",18,2250
2021-05-23,"Central West",2,748
2021-05-23,"Far North Central",0,355
2021-05-23,"Far North East",1,2109
2021-05-23,"Far North West",7,2498
2021-05-23,"North Central",12,4173
2021-05-23,"North East",0,1525
2021-05-23,"North West",7,4320
2021-05-23,"Not Assigned",0,147
2021-05-23,"Regina",16,11480
2021-05-23,"Saskatoon",41,10723
2021-05-23,"South Central",1,1661
2021-05-23,"South East",5,2562
2021-05-23,"South West",5,1054
2021-05-24,"Central East",10,2260
2021-05-24,"Central West",1,749
2021-05-24,"Far North Central",0,355
2021-05-24,"Far North East",3,2112
2021-05-24,"Far North West",3,2501
